Trip ID,Duration,Start Time,End Time,Starting Station ID,Starting Station Latitude,Starting Station Longitude,Ending Station ID,Ending Station Latitude,Ending Station Longitude,Bike ID,Plan Duration,Trip Route Category,Passholder Type,Starting Lat-Long,Ending Lat-Long
1960065,2280,2016-07-07T16:54:00,2016-07-07T17:32:00,3065,34.0605583,-118.23833,3065,34.0605583,-118.23833,5996,30,Round Trip,Monthly Pass,"{'longitude': '-118.23833', 'latitude': '34.0605583', 'needs_recoding': False}","{'longitude': '-118.23833', 'latitude': '34.0605583', 'needs_recoding': False}"
1960063,480,2016-07-07T16:57:00,2016-07-07T17:05:00,3030,34.0519409,-118.24353,3067,34.0451813,-118.25024,6370,365,One Way,Flex Pass,"{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}","{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}"
1960062,240,2016-07-07T16:58:00,2016-07-07T17:02:00,3014,34.0566101,-118.23721,3016,34.0528984,-118.24156,6125,365,One Way,Flex Pass,"{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}","{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}"
1960061,420,2016-07-07T17:04:00,2016-07-07T17:11:00,3047,34.0399818,-118.2664,3018,34.0437317,-118.26014,6214,30,One Way,Monthly Pass,"{'longitude': '-118.2664', 'latitude': '34.0399818', 'needs_recoding': False}","{'longitude': '-118.26014', 'latitude': '34.0437317', 'needs_recoding': False}"
1960060,1200,2016-07-07T17:05:00,2016-07-07T17:25:00,3049,34.0569687,-118.25359,3047,34.0399818,-118.2664,6103,365,One Way,Flex Pass,"{'longitude': '-118.25359', 'latitude': '34.0569687', 'needs_recoding': False}","{'longitude': '-118.2664', 'latitude': '34.0399818', 'needs_recoding': False}"
1960059,180,2016-07-07T17:14:00,2016-07-07T17:17:00,3030,34.0519409,-118.24353,3042,34.0493011,-118.23881,6108,30,One Way,Monthly Pass,"{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}","{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}"
1960058,300,2016-07-07T17:22:00,2016-07-07T17:27:00,3014,34.0566101,-118.23721,3016,34.0528984,-118.24156,6038,30,One Way,Monthly Pass,"{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}","{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}"
1960057,600,2016-07-07T17:26:00,2016-07-07T17:36:00,3063,34.0491982,-118.25283,3005,34.0485497,-118.25905,6123,30,One Way,Monthly Pass,"{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
1960056,1140,2016-07-07T17:32:00,2016-07-07T17:51:00,3005,34.0485497,-118.25905,3040,34.0535698,-118.26636,5912,30,One Way,Monthly Pass,"{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}","{'longitude': '-118.26636', 'latitude': '34.0535698', 'needs_recoding': False}"
1960055,300,2016-07-07T17:33:00,2016-07-07T17:38:00,3075,34.0421104,-118.25619,3005,34.0485497,-118.25905,6674,365,One Way,Flex Pass,"{'longitude': '-118.25619', 'latitude': '34.0421104', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
1960054,660,2016-07-07T17:35:00,2016-07-07T17:46:00,3068,34.0531998,-118.25095,3014,34.0566101,-118.23721,6217,365,One Way,Flex Pass,"{'longitude': '-118.25095', 'latitude': '34.0531998', 'needs_recoding': False}","{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}"
1960053,720,2016-07-07T17:37:00,2016-07-07T17:49:00,3030,34.0519409,-118.24353,3005,34.0485497,-118.25905,5927,30,One Way,Monthly Pass,"{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
1989441,24420,2016-07-07T17:41:00,2016-07-08T00:28:00,3005,34.0485497,-118.25905,3030,34.0519409,-118.24353,6060,30,One Way,Monthly Pass,"{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}","{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}"
1960052,540,2016-07-07T17:46:00,2016-07-07T17:55:00,3052,34.0511017,-118.26456,3049,34.0569687,-118.25359,5916,30,One Way,Monthly Pass,"{'longitude': '-118.26456', 'latitude': '34.0511017', 'needs_recoding': False}","{'longitude': '-118.25359', 'latitude': '34.0569687', 'needs_recoding': False}"
1964229,540,2016-07-07T17:51:00,2016-07-07T18:00:00,3034,34.0420609,-118.26338,3031,34.0447006,-118.25244,5725,30,One Way,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}"
1964226,960,2016-07-07T17:59:00,2016-07-07T18:15:00,3040,34.0535698,-118.26636,3042,34.0493011,-118.23881,5890,30,One Way,Monthly Pass,"{'longitude': '-118.26636', 'latitude': '34.0535698', 'needs_recoding': False}","{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}"
1964227,1020,2016-07-07T17:59:00,2016-07-07T18:16:00,3040,34.0535698,-118.26636,3042,34.0493011,-118.23881,5912,365,One Way,Flex Pass,"{'longitude': '-118.26636', 'latitude': '34.0535698', 'needs_recoding': False}","{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}"
1964224,300,2016-07-07T18:05:00,2016-07-07T18:10:00,3016,34.0528984,-118.24156,3016,34.0528984,-118.24156,6038,30,Round Trip,Monthly Pass,"{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}","{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}"
1964223,240,2016-07-07T18:08:00,2016-07-07T18:12:00,3032,34.0498886,-118.25588,3006,34.0455399,-118.25667,6690,30,One Way,Monthly Pass,"{'longitude': '-118.25588', 'latitude': '34.0498886', 'needs_recoding': False}","{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}"
1964222,300,2016-07-07T18:09:00,2016-07-07T18:14:00,3040,34.0535698,-118.26636,3005,34.0485497,-118.25905,5816,30,One Way,Monthly Pass,"{'longitude': '-118.26636', 'latitude': '34.0535698', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
1964221,720,2016-07-07T18:09:00,2016-07-07T18:21:00,3016,34.0528984,-118.24156,3075,34.0421104,-118.25619,6031,30,One Way,Monthly Pass,"{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}","{'longitude': '-118.25619', 'latitude': '34.0421104', 'needs_recoding': False}"
1964220,900,2016-07-07T18:14:00,2016-07-07T18:29:00,3067,34.0451813,-118.25024,3065,34.0605583,-118.23833,6621,30,One Way,Monthly Pass,"{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}","{'longitude': '-118.23833', 'latitude': '34.0605583', 'needs_recoding': False}"
1964219,1440,2016-07-07T18:15:00,2016-07-07T18:39:00,3066,34.0633888,-118.23616,3066,34.0633888,-118.23616,6151,365,Round Trip,Flex Pass,"{'longitude': '-118.23616', 'latitude': '34.0633888', 'needs_recoding': False}","{'longitude': '-118.23616', 'latitude': '34.0633888', 'needs_recoding': False}"
1964217,1020,2016-07-07T18:23:00,2016-07-07T18:40:00,3034,34.0420609,-118.26338,3016,34.0528984,-118.24156,5936,30,One Way,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}"
